전표일자,전표번호,계정코드,계정과목,차변금액,대변금액,거래처,승인일자,프로젝트코드
2016-03-02,18,25900,선수금,0,"89,270,346",03065,2016-03-02,0008
2016-03-02,19,10300,보통예금,"50,709,006",0,98002,2016-03-02,
2016-03-02,19,10800,외상매출금,0,"51,965,916",01968,2016-03-02,0008
2016-03-02,19,93200,외환차손,"1,256,910",0,01968,2016-03-02,0008
2016-03-02,20,10300,보통예금,"215,594,490",0,98002,2016-03-02,
2016-03-02,20,10800,외상매출금,0,"209,253,352",03900,2016-03-02,0008
2016-03-02,20,90700,외환차익,0,"6,341,138",03900,2016-03-02,0008
2016-03-02,21,10300,보통예금,"57,991,524",0,98002,2016-03-02,
2016-03-02,21,10800,외상매출금,0,"56,631,488",00131,2016-03-02,0008
2016-03-02,21,90700,외환차익,0,"1,360,036",00131,2016-03-02,0008
2016-03-02,22,83100,지급수수료,"40,000",0,98009,2016-03-02,0006
2016-03-02,22,10300,보통예금,0,"40,000",98009,2016-03-02,
2016-03-02,23,10800,외상매출금,"770,000",0,03445,2016-03-02,0006
2016-03-02,23,40400,제품매출,0,"700,000",03445,2016-03-02,0006
2016-03-02,23,25500,부가세예수금,0,"70,000",03445,2016-03-02,
2016-03-02,24,25900,선수금,"2,090,000",0,05250,2016-03-02,0006
2016-03-02,24,40400,제품매출,0,"1,900,000",05250,2016-03-02,0006
2016-03-02,24,25500,부가세예수금,0,"190,000",05250,2016-03-02,
2016-03-02,25,10800,외상매출금,"1,540,000",0,05155,2016-03-02,0006
2016-03-02,25,40400,제품매출,0,"1,400,000",05155,2016-03-02,0006
2016-03-02,25,25500,부가세예수금,0,"140,000",05155,2016-03-02,
2016-03-02,26,10300,보통예금,"15,786,356",0,98002,2016-03-02,
2016-03-02,26,25900,선수금,0,"15,786,356",01039,2016-03-02,0008
2016-03-02,27,10300,보통예금,"30,399,320",0,98002,2016-03-02,
2016-03-02,27,10800,외상매출금,0,"29,614,464",00727,2016-03-02,0008
2016-03-02,27,90700,외환차익,0,"784,856",00727,2016-03-02,0008
2016-03-02,29,83100,지급수수료,"200,000",0,05802,2016-03-02,0007
2016-03-02,29,13500,부가세대급금,"20,000",0,05802,2016-03-02,
2016-03-02,29,25300,미지급금,0,"220,000",05802,2016-03-02,0033
2016-03-02,30,10300,보통예금,"227,840",0,98011,2016-03-02,
2016-03-02,30,90100,이자수익,0,"269,280",98011,2016-03-02,
2016-03-02,30,14100,선납법인세,"37,680",0,98011,2016-03-02,
2016-03-02,30,14100,선납법인세,"3,760",0,98011,2016-03-02,
2016-03-02,31,10800,외상매출금,"2,200,000",0,05694,2016-03-02,0007
2016-03-02,31,40400,제품매출,0,"2,000,000",05694,2016-03-02,0007
2016-03-02,31,25500,부가세예수금,0,"200,000",05694,2016-03-02,
2016-03-02,32,10800,외상매출금,"390,000",0,05742,2016-03-02,0007
2016-03-02,32,40400,제품매출,0,"354,546",05742,2016-03-02,0007
2016-03-02,32,25500,부가세예수금,0,"35,454",05742,2016-03-02,
2016-03-02,33,10800,외상매출금,"4,862,000",0,04315,2016-03-02,0007
2016-03-02,33,40400,제품매출,0,"4,420,000",04315,2016-03-02,0007
2016-03-02,33,25500,부가세예수금,0,"442,000",04315,2016-03-02,
2016-03-02,34,10800,외상매출금,"2,680,000",0,04720,2016-03-02,0007
2016-03-02,34,40400,제품매출,0,"2,436,364",04720,2016-03-02,0007
2016-03-02,34,25500,부가세예수금,0,"243,636",04720,2016-03-02,
2016-03-02,35,10800,외상매출금,"8,180,000",0,05807,2016-03-02,0007
2016-03-02,35,40400,제품매출,0,"7,436,364",05807,2016-03-02,0007
2016-03-02,35,25500,부가세예수금,0,"743,636",05807,2016-03-02,
2016-03-02,36,10800,외상매출금,"2,280,000",0,04716,2016-03-02,0007
2016-03-02,36,40400,제품매출,0,"2,072,728",04716,2016-03-02,0007
2016-03-02,36,25500,부가세예수금,0,"207,272",04716,2016-03-02,
2016-03-02,37,10800,외상매출금,"550,000",0,04315,2016-03-02,0007
2016-03-02,37,40400,제품매출,0,"500,000",04315,2016-03-02,0007
2016-03-02,37,25500,부가세예수금,0,"50,000",04315,2016-03-02,
2016-03-02,38,25900,선수금,"14,040,000",0,04759,2016-03-02,0007
2016-03-02,38,40400,제품매출,0,"12,763,638",04759,2016-03-02,0007
2016-03-02,38,25500,부가세예수금,0,"1,276,362",04759,2016-03-02,
2016-03-02,39,10800,외상매출금,"1,560,000",0,04931,2016-03-02,0007
2016-03-02,39,40400,제품매출,0,"1,418,180",04931,2016-03-02,0007
2016-03-02,39,25500,부가세예수금,0,"141,820",04931,2016-03-02,
2016-03-02,40,10800,외상매출금,"31,997,846",0,00304,2016-03-02,0008
2016-03-02,40,25500,부가세예수금,0,0,00304,2016-03-02,
2016-03-02,40,40100,상품매출,0,"1,737,260",00304,2016-03-02,0008
2016-03-02,40,40100,상품매출,0,"1,489,080",00304,2016-03-02,0008
2016-03-02,40,40100,상품매출,0,"1,737,260",00304,2016-03-02,0008
2016-03-02,40,40100,상품매출,0,"3,474,520",00304,2016-03-02,0008
2016-03-02,40,40100,상품매출,0,"3,474,520",00304,2016-03-02,0008
2016-03-02,40,40100,상품매출,0,"4,971,044",00304,2016-03-02,0008
2016-03-02,40,40100,상품매출,0,"2,382,528",00304,2016-03-02,0008
2016-03-02,40,40400,제품매출,0,"992,720",00304,2016-03-02,0007
2016-03-02,40,40400,제품매출,0,"11,738,914",00304,2016-03-02,0008
2016-03-02,41,25900,선수금,"7,323,356",0,02491,2016-03-02,0008
2016-03-02,41,25500,부가세예수금,0,0,02491,2016-03-02,
2016-03-02,41,40400,제품매출,0,"7,647,002",02491,2016-03-02,0008
2016-03-02,41,93200,외환차손,"323,646",0,02491,2016-03-02,0008
2016-03-02,42,10800,외상매출금,"675,048",0,00447,2016-03-02,0008
2016-03-02,42,25500,부가세예수금,0,0,00447,2016-03-02,
2016-03-02,42,40100,상품매출,0,"675,048",00447,2016-03-02,0008
2016-03-02,43,25900,선수금,"2,316,234",0,05769,2016-03-02,0008
2016-03-02,43,25500,부가세예수금,0,0,05769,2016-03-02,
2016-03-02,43,40100,상품매출,0,"2,373,764",05769,2016-03-02,0008
2016-03-02,43,93200,외환차손,"57,530",0,05769,2016-03-02,0008
2016-03-02,44,25900,선수금,"1,878,870",0,00468,2016-03-02,0008
2016-03-02,44,25500,부가세예수금,0,0,00468,2016-03-02,
2016-03-02,44,40100,상품매출,0,"1,886,168",00468,2016-03-02,0008
2016-03-02,44,93200,외환차손,"7,298",0,00468,2016-03-02,0008
2016-03-02,45,10800,외상매출금,"78,347,944",0,02295,2016-03-02,0006
2016-03-02,45,25500,부가세예수금,0,0,02295,2016-03-02,
2016-03-02,45,40400,제품매출,0,"78,347,944",02295,2016-03-02,0006
2016-03-02,46,52400,운반비,"3,248,790",0,03621,2016-03-02,0026
2016-03-02,46,13500,부가세대급금,"138,000",0,03621,2016-03-02,
2016-03-02,46,13500,부가세대급금,0,0,03621,2016-03-02,
2016-03-02,46,25300,미지급금,0,"3,386,790",03621,2016-03-02,0033
2016-03-02,47,14600,상품,"19,233,950",0,04188,2016-03-02,0008
2016-03-02,47,13500,부가세대급금,"1,923,394",0,04188,2016-03-02,
2016-03-02,47,25100,외상매입금,0,"21,157,344",04188,2016-03-02,0033
2016-03-02,48,10800,외상매출금,"220,000",0,04899,2016-03-02,0007
2016-03-02,48,40400,제품매출,0,"200,000",04899,2016-03-02,0007
2016-03-02,48,25500,부가세예수금,0,"20,000",04899,2016-03-02,
2016-03-02,49,82300,경상연구개발비,"472,726",0,00774,2016-03-02,0037
2016-03-02,49,13500,부가세대급금,"47,274",0,00774,2016-03-02,
2016-03-02,49,25300,미지급금,0,"520,000",00774,2016-03-02,0033
2016-03-02,50,83100,지급수수료,"200,000",0,03909,2016-03-02,0034
2016-03-02,50,13500,부가세대급금,"20,000",0,03909,2016-03-02,
2016-03-02,50,25300,미지급금,0,"220,000",03909,2016-03-02,0032
2016-03-02,51,14900,원재료,"74,500,000",0,03909,2016-03-02,0013
2016-03-02,51,13500,부가세대급금,"7,450,000",0,03909,2016-03-02,
2016-03-02,51,25100,외상매입금,0,"81,950,000",03909,2016-03-02,0032
2016-03-02,52,13500,부가세대급금,"380,000",0,05818,2016-03-02,
2016-03-02,52,25300,미지급금,0,"380,000",05818,2016-03-02,0031
2016-03-02,53,13500,부가세대급금,"31,200",0,02951,2016-03-02,
2016-03-02,53,25300,미지급금,0,"31,200",02951,2016-03-02,0031
2016-03-02,54,53000,소모품비,"269,400",0,01537,2016-03-02,0042
2016-03-02,54,13500,부가세대급금,"26,940",0,01537,2016-03-02,
2016-03-02,54,25300,미지급금,0,"296,340",01537,2016-03-02,0032
2016-03-02,55,14900,원재료,"1,000,000",0,00790,2016-03-02,0009
2016-03-02,55,13500,부가세대급금,"100,000",0,00790,2016-03-02,
2016-03-02,55,25300,미지급금,0,"1,100,000",00790,2016-03-02,0031
2016-03-02,56,15200,부재료,"1,800,000",0,03527,2016-03-02,0014
2016-03-02,56,13500,부가세대급금,"180,000",0,03527,2016-03-02,
2016-03-02,56,25100,외상매입금,0,"1,980,000",03527,2016-03-02,0033
2016-03-02,57,15200,부재료,"11,232,000",0,04153,2016-03-02,0015
2016-03-02,57,13500,부가세대급금,"1,123,200",0,04153,2016-03-02,
2016-03-02,57,25100,외상매입금,0,"12,355,200",04153,2016-03-02,0033
2016-03-02,58,14900,원재료,"24,000,000",0,01664,2016-03-02,0013
2016-03-02,58,13500,부가세대급금,"2,400,000",0,01664,2016-03-02,
2016-03-02,58,25100,외상매입금,0,"26,400,000",01664,2016-03-02,0032
2016-03-02,59,15200,부재료,"11,860,000",0,03842,2016-03-02,0015
2016-03-02,59,13500,부가세대급금,"1,186,000",0,03842,2016-03-02,
2016-03-02,59,25100,외상매입금,0,"13,046,000",03842,2016-03-02,0033
2016-03-02,60,12000,미수금,"880,000",0,05840,2016-03-02,0006
2016-03-02,60,90400,수입임대료,0,"800,000",05840,2016-03-02,0008
2016-03-02,60,25500,부가세예수금,0,"80,000",05840,2016-03-02,
2016-03-03,1,10300,보통예금,"1,826,000",0,98001,2016-03-03,
2016-03-03,1,10800,외상매출금,0,"1,540,000",05155,2016-03-03,0006
2016-03-03,1,25900,선수금,0,"286,000",05453,2016-03-03,0006
2016-03-03,2,25300,미지급금,"700,000",0,02951,2016-03-03,
2016-03-03,2,82400,운반비,"427,076",0,03796,2016-03-03,0008
2016-03-03,2,25300,미지급금,"396,000",0,02818,2016-03-03,
2016-03-03,2,25300,미지급금,"2,420,000",0,04780,2016-03-03,
2016-03-03,2,82300,경상연구개발비,"73,636",0,05097,2016-03-03,0050
2016-03-03,2,25300,미지급금,"1,430,000",0,00245,2016-03-03,
2016-03-03,2,25300,미지급금,"1,804,000",0,05712,2016-03-03,
2016-03-03,2,25300,미지급금,"100,000",0,01861,2016-03-03,
2016-03-03,2,25300,미지급금,"9,900,000",0,05795,2016-03-03,
2016-03-03,2,82300,경상연구개발비,"378,000",0,05796,2016-03-03,0050
2016-03-03,2,13500,부가세대급금,0,0,05796,2016-03-03,
2016-03-03,2,10300,보통예금,0,"17,636,076",98003,2016-03-03,
2016-03-03,2,13500,부가세대급금,"7,364",0,05097,2016-03-03,
2016-03-03,3,83400,전시회비,"3,239,460",0,,2016-03-03,0017
2016-03-03,3,10300,보통예금,0,"3,340,620",98003,2016-03-03,
2016-03-03,3,83400,전시회비,"101,160",0,98003,2016-03-03,0002
2016-03-03,4,13100,선급금,"2,174,454",0,00304,2016-03-03,0042
2016-03-03,4,83100,지급수수료,"101,302",0,98003,2016-03-03,0002
2016-03-03,4,10300,보통예금,0,"2,275,756",98003,2016-03-03,
2016-03-03,5,10300,보통예금,"64,904,120",0,98010,2016-03-03,
2016-03-03,5,10800,외상매출금,0,"61,787,840",02716,2016-03-03,0006
2016-03-03,5,90700,외환차익,0,"3,116,280",02716,2016-03-03,0006
2016-03-03,6,82300,경상연구개발비,"960,000",0,05249,2016-03-03,0018
2016-03-03,6,13500,부가세대급금,"96,000",0,05249,2016-03-03,
2016-03-03,6,25300,미지급금,0,"1,056,000",05249,2016-03-03,0031
2016-03-03,7,12000,미수금,"660,000",0,05798,2016-03-03,
2016-03-03,7,93000,잡이익,0,"600,000",05798,2016-03-03,
2016-03-03,7,25500,부가세예수금,0,"60,000",05798,2016-03-03,
2016-03-03,8,10100,현금,"6,000,000",0,,2016-03-03,
2016-03-03,8,10300,보통예금,0,"6,000,000",98009,2016-03-03,
2016-03-03,9,10100,현금,"2,125,584",0,,2016-03-03,
2016-03-03,9,10300,보통예금,0,"2,125,584",98009,2016-03-03,
2016-03-03,10,82600,도서인쇄비,"818,000",0,00178,2016-03-03,0030
2016-03-03,10,13500,부가세대급금,"81,800",0,00178,2016-03-03,
2016-03-03,10,25300,미지급금,0,"899,800",00178,2016-03-03,0031
2016-03-03,11,53000,소모품비,"800,000",0,02157,2016-03-03,0015
2016-03-03,11,13500,부가세대급금,"80,000",0,02157,2016-03-03,
2016-03-03,11,53000,소모품비,"422,000",0,04797,2016-03-03,0015
2016-03-03,11,83000,소모품비,"136,000",0,04797,2016-03-03,0001
2016-03-03,11,13500,부가세대급금,"55,800",0,04797,2016-03-03,
2016-03-03,11,25300,미지급금,0,"880,000",02157,2016-03-03,0033
2016-03-03,11,25300,미지급금,0,"613,800",04797,2016-03-03,0033
2016-03-03,12,81200,여비교통비,"456,732",0,,2016-03-03,0003
2016-03-03,12,51200,여비교통비,"31,520",0,,2016-03-03,0015
2016-03-03,12,51100,복리후생비,"36,000",0,,2016-03-03,0041
2016-03-03,12,51100,복리후생비,"12,000",0,,2016-03-03,0043
2016-03-03,12,51100,복리후생비,"60,000",0,,2016-03-03,0045
2016-03-03,12,51100,복리후생비,"60,000",0,,2016-03-03,0044
2016-03-03,12,10100,현금,0,"656,252",,2016-03-03,
2016-03-03,13,10100,현금,"23,200,000",0,98011,2016-03-03,
2016-03-03,13,10300,보통예금,0,"11,937,504",98011,2016-03-03,
2016-03-03,13,25600,당좌차월,0,"11,262,496",98011,2016-03-03,
2016-03-03,14,10800,외상매출금,"1,540,000",0,05489,2016-03-03,0006
2016-03-03,14,40100,상품매출,0,"1,400,000",05489,2016-03-03,0006
2016-03-03,14,25500,부가세예수금,0,"140,000",05489,2016-03-03,
2016-03-03,17,10800,외상매출금,"2,398,000",0,05803,2016-03-03,0006
2016-03-03,17,40100,상품매출,0,"2,180,000",05803,2016-03-03,0006
2016-03-03,17,25500,부가세예수금,0,"218,000",05803,2016-03-03,
2016-03-03,18,10800,외상매출금,"4,347,354",0,05725,2016-03-03,0006
2016-03-03,18,40100,상품매출,0,"3,952,140",05725,2016-03-03,0006
2016-03-03,18,25500,부가세예수금,0,"395,214",05725,2016-03-03,
2016-03-03,19,82400,운반비,"1,502,800",0,03118,2016-03-03,0006
2016-03-03,19,13500,부가세대급금,"13,000",0,03118,2016-03-03,
2016-03-03,19,13500,부가세대급금,0,0,03118,2016-03-03,
2016-03-03,19,25300,미지급금,0,"1,515,800",03118,2016-03-03,0032
2016-03-03,21,10300,보통예금,"12,617,942",0,98004,2016-03-03,
2016-03-03,21,10800,외상매출금,0,"12,371,196",01905,2016-03-03,0006
2016-03-03,21,90700,외환차익,0,"246,746",01905,2016-03-03,0006
2016-03-03,22,25900,선수금,"286,000",0,05453,2016-03-03,0006
2016-03-03,22,40400,제품매출,0,"260,000",05453,2016-03-03,0006
2016-03-03,22,25500,부가세예수금,0,"26,000",05453,2016-03-03,
2016-03-03,23,10800,외상매출금,"40,917,528",0,00727,2016-03-03,0008
2016-03-03,23,25500,부가세예수금,0,0,00727,2016-03-03,
2016-03-03,23,40100,상품매출,0,"24,826,578",00727,2016-03-03,0008
2016-03-03,23,40100,상품매출,0,"2,139,968",00727,2016-03-03,0008
2016-03-03,23,40100,상품매출,0,"5,865,186",00727,2016-03-03,0008
2016-03-03,23,40100,상품매출,0,"6,491,398",00727,2016-03-03,0008
2016-03-03,23,40100,상품매출,0,"259,114",00727,2016-03-03,0008
2016-03-03,23,40400,제품매출,0,"1,335,284",00727,2016-03-03,0008
2016-03-03,24,10800,외상매출금,"2,101,752",0,00166,2016-03-03,0006
2016-03-03,24,25500,부가세예수금,0,0,00166,2016-03-03,
2016-03-03,24,40400,제품매출,0,"2,101,752",00166,2016-03-03,0006
2016-03-03,25,10800,외상매출금,"95,406,048",0,02514,2016-03-03,0006
2016-03-03,25,25500,부가세예수금,0,0,02514,2016-03-03,
2016-03-03,25,40400,제품매출,0,"95,406,048",02514,2016-03-03,0006
2016-03-03,26,10800,외상매출금,"34,096,482",0,03736,2016-03-03,0006
2016-03-03,26,25500,부가세예수금,0,0,03736,2016-03-03,
2016-03-03,26,40400,제품매출,0,"34,096,482",03736,2016-03-03,0006
2016-03-03,27,13500,부가세대급금,"369,260",0,05305,2016-03-03,
2016-03-03,27,25300,미지급금,0,"369,260",05305,2016-03-03,0031
2016-03-03,28,52000,수선비,"760,000",0,03087,2016-03-03,0041
2016-03-03,28,52000,수선비,"760,000",0,03087,2016-03-03,0043
2016-03-03,28,52000,수선비,"1,330,000",0,03087,2016-03-03,0044
2016-03-03,28,52000,수선비,"570,000",0,03087,2016-03-03,0044
2016-03-03,28,52000,수선비,"1,558,000",0,03087,2016-03-03,0046
2016-03-03,28,52000,수선비,"608,000",0,03087,2016-03-03,0044
2016-03-03,28,52000,수선비,"1,117,200",0,03087,2016-03-03,0013
2016-03-03,28,13500,부가세대급금,"670,320",0,03087,2016-03-03,
2016-03-03,28,25300,미지급금,0,"7,373,520",03087,2016-03-03,0032
2016-03-03,29,13500,부가세대급금,"151,720",0,05305,2016-03-03,
2016-03-03,29,25300,미지급금,0,"151,720",05305,2016-03-03,0031
2016-03-03,30,53000,소모품비,"612,000",0,01245,2016-03-03,0019
2016-03-03,30,13500,부가세대급금,"61,200",0,01245,2016-03-03,
2016-03-03,30,25300,미지급금,0,"673,200",01245,2016-03-03,0031
2016-03-03,31,53000,소모품비,"340,000",0,00119,2016-03-03,0015
2016-03-03,31,13500,부가세대급금,"34,000",0,00119,2016-03-03,
2016-03-03,31,25300,미지급금,0,"374,000",00119,2016-03-03,0033
2016-03-03,32,15200,부재료,"3,000,000",0,03045,2016-03-03,0015
2016-03-03,32,13500,부가세대급금,"300,000",0,03045,2016-03-03,
2016-03-03,32,25100,외상매입금,0,"3,300,000",03045,2016-03-03,0033
2016-03-03,33,52400,운반비,"60,000",0,05378,2016-03-03,0026
2016-03-03,33,13500,부가세대급금,"6,000",0,05378,2016-03-03,
2016-03-03,33,25300,미지급금,0,"66,000",05378,2016-03-03,0033
2016-03-03,34,83100,지급수수료,"2,240,000",0,05531,2016-03-03,0028
2016-03-03,34,83100,지급수수료,"179,200",0,05531,2016-03-03,0028
2016-03-03,34,83100,지급수수료,"210,000",0,05531,2016-03-03,0028
2016-03-03,34,83100,지급수수료,"140,000",0,05531,2016-03-03,0028
2016-03-03,34,83100,지급수수료,"179,200",0,05531,2016-03-03,0010
2016-03-03,34,83100,지급수수료,"240,800",0,05531,2016-03-03,0010
2016-03-03,34,83100,지급수수료,"240,800",0,05531,2016-03-03,0028
2016-03-03,34,83100,지급수수료,"140,000",0,05531,2016-03-03,0028
2016-03-03,34,83100,지급수수료,"140,000",0,05531,2016-03-03,0028
2016-03-03,34,83100,지급수수료,"180,000",0,05531,2016-03-03,0028
2016-03-03,34,13500,부가세대급금,"18,000",0,05531,2016-03-03,
2016-03-03,34,25300,미지급금,0,"3,908,000",05531,2016-03-03,0031
2016-03-04,1,17600,장기성예금,"10,000,000",0,98009,2016-03-04,
2016-03-04,1,10300,보통예금,0,"10,000,000",98009,2016-03-04,
2016-03-04,2,25300,미지급금,"10,000,000",0,00290,2016-03-04,
2016-03-04,2,10300,보통예금,0,"10,000,000",98003,2016-03-04,
2016-03-04,3,10300,보통예금,"211,358,464",0,98001,2016-03-04,
2016-03-04,3,10300,보통예금,0,"215,594,490",98002,2016-03-04,
2016-03-04,3,93200,외환차손,"4,236,026",0,,2016-03-04,
2016-03-04,3,83100,지급수수료,"10,000",0,,2016-03-04,0002
2016-03-04,3,10300,보통예금,0,"10,000",98001,2016-03-04,
2016-03-04,4,10300,보통예금,"196,724",0,98011,2016-03-04,
2016-03-04,4,25600,당좌차월,"424,703,276",0,98011,2016-03-04,
2016-03-04,4,10300,보통예금,0,"424,900,000",98003,2016-03-04,
2016-03-04,5,17900,종속기업투자,"1,218,000,000",0,05761,2016-03-04,
2016-03-04,5,10300,보통예금,0,"1,217,776,088",98012,2016-03-04,
2016-03-04,5,90700,외환차익,0,"223,912",98011,2016-03-04,
2016-03-04,5,83100,지급수수료,"100,082",0,98011,2016-03-04,0002
2016-03-04,5,25600,당좌차월,0,"100,082",98011,2016-03-04,
2016-03-04,6,10300,보통예금,"413,320,698",0,98012,2016-03-04,
2016-03-04,6,83100,지급수수료,"20,000",0,,2016-03-04,0002
2016-03-04,6,25600,당좌차월,0,"413,340,698",98011,2016-03-04,
2016-03-04,7,83100,지급수수료,"10,000",0,,2016-03-04,0002
2016-03-04,7,10300,보통예금,0,"10,000",98003,2016-03-04,
2016-03-04,8,10300,보통예금,"759,523,390",0,98012,2016-03-04,
2016-03-04,8,10300,보통예금,0,"171,246,330",98004,2016-03-04,
2016-03-04,8,10300,보통예금,0,"244,156,552",98002,2016-03-04,
2016-03-04,8,10300,보통예금,0,"351,553,626",98010,2016-03-04,
2016-03-04,8,93200,외환차손,"7,433,118",0,,2016-03-04,
2016-03-04,9,25100,외상매입금,"56,782,300",0,03777,2016-03-04,
2016-03-04,9,25100,외상매입금,"223,217,700",0,03777,2016-03-04,
2016-03-04,9,10300,보통예금,0,"280,000,000",98003,2016-03-04,
2016-03-04,10,10300,보통예금,"4,258,836",0,98010,2016-03-04,
2016-03-04,10,25900,선수금,0,"4,258,836",04826,2016-03-04,0006
2016-03-04,11,10300,보통예금,"101,000,490",0,98010,2016-03-04,
2016-03-04,11,25900,선수금,0,"101,000,490",01029,2016-03-04,0006
2016-03-04,12,10300,보통예금,"118,525,836",0,98010,2016-03-04,
2016-03-04,12,10800,외상매출금,0,"114,490,880",04940,2016-03-04,0006
2016-03-04,12,90700,외환차익,0,"4,034,956",04940,2016-03-04,0006
2016-03-04,13,10300,보통예금,"50,939,000",0,98001,2016-03-04,
2016-03-04,13,10800,외상매출금,0,"220,000",01268,2016-03-04,0007
2016-03-04,13,25900,선수금,0,"10,010,000",05258,2016-03-04,0006
2016-03-04,13,10800,외상매출금,0,"9,900,000",05780,2016-03-04,0007
2016-03-04,13,10800,외상매출금,0,"4,149,000",04719,2016-03-04,0007
2016-03-04,13,12000,미수금,0,"660,000",05798,2016-03-04,
2016-03-04,13,10800,외상매출금,0,"26,000,000",05349,2016-03-04,0006
2016-03-04,14,10300,보통예금,"277,908",0,98002,2016-03-04,
2016-03-04,14,25900,선수금,0,"277,908",00899,2016-03-04,0008
2016-03-04,15,10300,보통예금,"16,614,654",0,98002,2016-03-04,
2016-03-04,15,25900,선수금,0,"16,614,654",04602,2016-03-04,0008
2016-03-04,16,10300,보통예금,"26,742,666",0,98002,2016-03-04,
2016-03-04,16,25900,선수금,0,"26,742,666",03065,2016-03-04,0008
2016-03-04,17,10300,보통예금,"119,019,928",0,98002,2016-03-04,
2016-03-04,17,25900,선수금,0,"119,019,928",01953,2016-03-04,0008
2016-03-04,18,10300,보통예금,"8,849,214",0,98002,2016-03-04,
2016-03-04,18,25900,선수금,0,"8,849,214",05343,2016-03-04,0008
2016-03-04,19,10300,보통예금,"58,370,682",0,98002,2016-03-04,
2016-03-04,19,10800,외상매출금,0,"59,194,356",00240,2016-03-04,0008
2016-03-04,19,93200,외환차손,"823,674",0,00240,2016-03-04,0008
2016-03-04,20,10300,보통예금,"7,292,936",0,98002,2016-03-04,
2016-03-04,20,10800,외상매출금,0,"7,489,058",04062,2016-03-04,0008
2016-03-04,20,93200,외환차손,"196,122",0,04062,2016-03-04,0008
2016-03-04,21,10300,보통예금,"14,056,980",0,98002,2016-03-04,
2016-03-04,21,10800,외상매출금,0,"1,844,602",00845,2016-03-04,0008
2016-03-04,21,10800,외상매출금,0,"12,021,898",00845,2016-03-04,0008
2016-03-04,21,90700,외환차익,0,"190,480",00845,2016-03-04,0008
2016-03-04,22,10800,외상매출금,"1,100,000",0,05714,2016-03-04,0017
2016-03-04,22,40400,제품매출,0,"1,000,000",05714,2016-03-04,0017
2016-03-04,22,25500,부가세예수금,0,"100,000",05714,2016-03-04,
2016-03-04,22,25500,부가세예수금,0,"110,000",05714,2016-03-04,
2016-03-04,22,25500,부가세예수금,0,"-110,000",05714,2016-03-04,
2016-03-04,23,83300,광고선전비,"3,000,000",0,05051,2016-03-04,0006
2016-03-04,23,13500,부가세대급금,"300,000",0,05051,2016-03-04,
2016-03-04,23,13100,선급금,0,"3,300,000",05051,2016-03-04,
2016-03-04,24,13500,부가세대급금,0,0,01395,2016-03-04,
2016-03-04,24,13500,부가세대급금,0,0,01395,2016-03-04,
2016-03-04,25,83100,지급수수료,"3,750,000",0,05784,2016-03-04,0030
2016-03-04,25,13500,부가세대급금,"375,000",0,05784,2016-03-04,
2016-03-04,25,25300,미지급금,0,"4,125,000",05784,2016-03-04,0031
2016-03-04,26,25900,선수금,"4,258,836",0,04826,2016-03-04,0006
2016-03-04,26,25500,부가세예수금,0,0,04826,2016-03-04,
2016-03-04,26,40400,제품매출,0,"4,312,468",04826,2016-03-04,0006
2016-03-04,26,93200,외환차손,"53,632",0,04826,2016-03-04,0006
2016-03-04,27,10800,외상매출금,"16,611,168",0,02286,2016-03-04,0006
2016-03-04,27,25500,부가세예수금,0,0,02286,2016-03-04,
2016-03-04,27,40400,제품매출,0,"16,611,168",02286,2016-03-04,0006
2016-03-04,28,10800,외상매출금,"14,676,774",0,01788,2016-03-04,0006
2016-03-04,28,25500,부가세예수금,0,0,01788,2016-03-04,
2016-03-04,28,40400,제품매출,0,"14,676,774",01788,2016-03-04,0006
2016-03-04,29,10800,외상매출금,"24,141,532",0,01788,2016-03-04,0006
2016-03-04,29,25500,부가세예수금,0,0,01788,2016-03-04,
2016-03-04,29,40400,제품매출,0,"24,141,532",01788,2016-03-04,0006
2016-03-04,30,10800,외상매출금,"5,642,938",0,05270,2016-03-04,0006
2016-03-04,30,40100,상품매출,0,"5,129,944",05270,2016-03-04,0006
2016-03-04,30,25500,부가세예수금,0,"512,994",05270,2016-03-04,
2016-03-04,31,10800,외상매출금,"19,151,990",0,05536,2016-03-04,0006
2016-03-04,31,40100,상품매출,0,"17,410,900",05536,2016-03-04,0006
2016-03-04,31,25500,부가세예수금,0,"1,741,090",05536,2016-03-04,
2016-03-04,32,10800,외상매출금,"24,223,864",0,05606,2016-03-04,0006
2016-03-04,32,40100,상품매출,0,"22,021,694",05606,2016-03-04,0006
2016-03-04,32,25500,부가세예수금,0,"2,202,170",05606,2016-03-04,
2016-03-04,33,82300,경상연구개발비,"64,868,000",0,00774,2016-03-04,0028
2016-03-04,33,13500,부가세대급금,"6,486,800",0,00774,2016-03-04,
2016-03-04,33,25300,미지급금,0,"71,354,800",00774,2016-03-04,0033
2016-03-04,34,82000,수선비,"6,000,000",0,04976,2016-03-04,0010
2016-03-04,34,13500,부가세대급금,"600,000",0,04976,2016-03-04,
2016-03-04,34,52000,수선비,"5,000,000",0,04976,2016-03-04,0041
2016-03-04,34,13500,부가세대급금,"500,000",0,04976,2016-03-04,
2016-03-04,34,52000,수선비,"1,900,000",0,04976,2016-03-04,0015
2016-03-04,34,13500,부가세대급금,"80,000",0,04976,2016-03-04,
2016-03-04,34,13500,부가세대급금,"110,000",0,04976,2016-03-04,
2016-03-04,34,25300,미지급금,0,"14,190,000",04976,2016-03-04,0031
